Product_Supermarket_Identifier,Product_Supermarket_Sales
NCL18_CHUKWUDI035,8241.823
DRL47_CHUKWUDI046,4601.1377
FDH44_CHUKWUDI017,6125.8774
FDS11_CHUKWUDI049,8232.899
FDH27_CHUKWUDI046,4894.7036
NCK19_CHUKWUDI018,7931.1265
FDC57_CHUKWUDI035,8272.919
FDT13_CHUKWUDI035,8292.645
NCY18_CHUKWUDI046,7243.7656
NCS53_CHUKWUDI045,7358.2817
FDE08_CHUKWUDI010,1141.2805
FDY38_CHUKWUDI045,10314.158
FDJ55_CHUKWUDI035,10486.277
FDJ36_CHUKWUDI010,646.5988
FDO12_CHUKWUDI049,7539.75
FDX21_CHUKWUDI018,4072.6458
DRD49_CHUKWUDI035,8608.042
DRE13_CHUKWUDI013,2630.6443
NCF07_CHUKWUDI046,4177.0845
NCO17_CHUKWUDI049,4995.4224
FDR55_CHUKWUDI045,8761.789
FDF40_CHUKWUDI027,13334.73
FDP10_CHUKWUDI013,4204.3613
NCR41_CHUKWUDI049,3925.4104
DRK37_CHUKWUDI027,11584.138
FDV03_CHUKWUDI013,5645.1646
FDN57_CHUKWUDI046,4589.385
DRE12_CHUKWUDI013,3599.8408
FDV37_CHUKWUDI035,9225.055
FDF56_CHUKWUDI027,12022.5205
DRJ49_CHUKWUDI018,4205.3447
FDJ46_CHUKWUDI027,11714.738
FDC21_CHUKWUDI010,682.9596
FDK21_CHUKWUDI035,9838.371
FDT32_CHUKWUDI017,7569.55
FDN56_CHUKWUDI035,5523.0093
FDS52_CHUKWUDI010,588.7565
NCU42_CHUKWUDI045,7454.257
NCN07_CHUKWUDI046,5299.643
NCG30_CHUKWUDI046,4388.0156
NCL54_CHUKWUDI027,12214.805
FDZ26_CHUKWUDI035,10483.743
FDX25_CHUKWUDI046,7161.667
FDT21_CHUKWUDI017,9418.578
FDN56_CHUKWUDI045,5827.9883
NCB42_CHUKWUDI013,4490.109
FDA21_CHUKWUDI049,7729.6914
FDY55_CHUKWUDI035,10934.57
NCS30_CHUKWUDI018,4745.8135
FDI20_CHUKWUDI027,13526.676
FDT01_CHUKWUDI045,7954.4224
NCJ05_CHUKWUDI046,6234.3643
FDW04_CHUKWUDI045,4878.7783
FDW23_CHUKWUDI013,1708.6625
FDS57_CHUKWUDI046,5378.5806
FDM12_CHUKWUDI017,7490.004
FDI34_CHUKWUDI035,10623.355
FDQ28_CHUKWUDI027,8719.083
FDI02_CHUKWUDI046,4055.7607
NCX53_CHUKWUDI013,5348.357
DRF27_CHUKWUDI017,6039.618
FDR39_CHUKWUDI046,6928.0684
FDU26_CHUKWUDI017,5164.9473
FDK08_CHUKWUDI049,3463.1135
FDD47_CHUKWUDI049,7736.4463
FDO34_CHUKWUDI010,864.63916
FDY12_CHUKWUDI013,1219.3746
FDS11_CHUKWUDI035,9327.014
FDA47_CHUKWUDI017,7255.6973
FDM08_CHUKWUDI045,10230.531
FDJ53_CHUKWUDI046,5008.232
FDC44_CHUKWUDI017,4887.7305
NCM43_CHUKWUDI018,6200.764
FDY44_CHUKWUDI018,8445.137
FDI41_CHUKWUDI035,5975.906
FDH17_CHUKWUDI046,3981.8767
NCQ38_CHUKWUDI049,4535.7007
FDB22_CHUKWUDI045,6241.578
FDP37_CHUKWUDI019,850.5005
NCQ50_CHUKWUDI049,7786.7974
FDA49_CHUKWUDI010,239.93507
FDC51_CHUKWUDI049,5087.256
FDQ32_CHUKWUDI046,5252.075
NCX41_CHUKWUDI045,8599.675
FDD40_CHUKWUDI049,7295.625
FDG12_CHUKWUDI017,5020.44
FDR52_CHUKWUDI035,8932.324
FDA52_CHUKWUDI045,6476.304
DRE60_CHUKWUDI019,872.74835
DRN37_CHUKWUDI049,7007.576
FDI09_CHUKWUDI045,6100.4883
FDW07_CHUKWUDI010,608.057
FDG12_CHUKWUDI019,1465.2485
FDN01_CHUKWUDI045,8456.671
FDB53_CHUKWUDI049,6848.502
FDM46_CHUKWUDI046,3856.393
FDG33_CHUKWUDI017,7085.1626
FDC22_CHUKWUDI049,7353.114
DRN47_CHUKWUDI027,10822.68
FDP52_CHUKWUDI027,13543.855
FDY08_CHUKWUDI010,913.64905
FDQ21_CHUKWUDI013,3762.5688
NCN06_CHUKWUDI010,1260.7017
FDG53_CHUKWUDI013,4956.335
NCJ54_CHUKWUDI027,13892.57
NCF54_CHUKWUDI045,6454.6494
FDA50_CHUKWUDI010,537.9591
FDV45_CHUKWUDI045,7649.7153
NCH55_CHUKWUDI018,5037.8735
FDX21_CHUKWUDI046,4230.2734
DRH37_CHUKWUDI013,5831.5225
FDX38_CHUKWUDI013,1285.9049
FDT21_CHUKWUDI035,10476.779
FDW25_CHUKWUDI013,2770.9868
NCL29_CHUKWUDI046,6382.3125
FDR31_CHUKWUDI027,9399.777
FDC34_CHUKWUDI019,914.452
FDK50_CHUKWUDI017,6760.5454
DRI25_CHUKWUDI013,2081.427
FDN15_CHUKWUDI049,5329.941
NCX54_CHUKWUDI010,706.99585
FDF10_CHUKWUDI049,6461.4756
NCS06_CHUKWUDI019,776.9505
NCT41_CHUKWUDI046,6368.9146
FDB14_CHUKWUDI010,489.30875
NCQ30_CHUKWUDI049,4824.24
FDU01_CHUKWUDI017,7494.4087
FDW19_CHUKWUDI018,4649.1836
FDS43_CHUKWUDI045,9101.348
NCP18_CHUKWUDI018,5942.1904
DRE60_CHUKWUDI045,8896.854
FDY28_CHUKWUDI017,8726.896
DRG01_CHUKWUDI013,2123.8232
FDF50_CHUKWUDI035,6901.4053
FDQ10_CHUKWUDI027,11060.563
FDS12_CHUKWUDI013,4937.09
FDF16_CHUKWUDI017,6068.5137
NCK29_CHUKWUDI010,1093.1494
FDD50_CHUKWUDI027,10081.683
NCO42_CHUKWUDI035,3717.7007
FDQ24_CHUKWUDI045,10003.614
NCL18_CHUKWUDI018,6703.642
FDS12_CHUKWUDI010,1066.2355
FDF10_CHUKWUDI045,7137.376
NCQ30_CHUKWUDI010,1351.602
FDV46_CHUKWUDI019,1683.0555
NCJ43_CHUKWUDI027,11378.956
NCK18_CHUKWUDI049,7150.29
FDL46_CHUKWUDI018,4635.0317
FDZ25_CHUKWUDI027,10202.095
FDE51_CHUKWUDI010,263.58292
FDU40_CHUKWUDI046,6286.3877
FDK25_CHUKWUDI017,7547.9097
FDO52_CHUKWUDI046,7779.0635
FDM03_CHUKWUDI018,3378.1648
FDR01_CHUKWUDI045,7371.3975
FDA27_CHUKWUDI045,7297.1885
FDX47_CHUKWUDI018,6024.687
DRC36_CHUKWUDI046,7584.9067
FDO40_CHUKWUDI027,8728.49
DRM37_CHUKWUDI027,11438.081
FDR10_CHUKWUDI013,6374.489
FDP08_CHUKWUDI049,7084.153
FDH56_CHUKWUDI010,622.95605
FDQ40_CHUKWUDI017,8182.318
FDT40_CHUKWUDI017,5069.799
FDE28_CHUKWUDI019,1113.8774
NCZ18_CHUKWUDI045,7975.4814
NCI29_CHUKWUDI049,5551.5947
FDI32_CHUKWUDI010,815.7445
FDV13_CHUKWUDI013,3372.7651
NCA06_CHUKWUDI013,1966.5115
FDY19_CHUKWUDI013,4516.6387
NCJ43_CHUKWUDI010,1586.0524
FDG04_CHUKWUDI045,8169.7036
FDC29_CHUKWUDI046,4470.9546
FDJ04_CHUKWUDI046,4333.055
NCE07_CHUKWUDI035,5677.662
FDB09_CHUKWUDI046,5273.585
FDY47_CHUKWUDI010,668.92236
DRH36_CHUKWUDI013,1994.306
FDC10_CHUKWUDI049,4765.766
FDX49_CHUKWUDI027,14312.738
FDW08_CHUKWUDI018,3974.9827
FDA31_CHUKWUDI018,6702.6025
FDY40_CHUKWUDI013,1427.9291
FDT31_CHUKWUDI017,8806.207
FDZ10_CHUKWUDI046,5163.337
FDG31_CHUKWUDI010,566.7322
FDR26_CHUKWUDI045,6217.2607
FDK02_CHUKWUDI049,5018.8657
NCQ41_CHUKWUDI018,7558.301
FDX19_CHUKWUDI017,9648.546
FDI46_CHUKWUDI045,9987.669
FDY57_CHUKWUDI049,3480.217
FDJ21_CHUKWUDI018,5661.97
FDN01_CHUKWUDI018,7645.117
FDN51_CHUKWUDI045,8856.12
FDT35_CHUKWUDI017,6166.383
FDJ36_CHUKWUDI049,4519.9
FDW45_CHUKWUDI046,5451.923
FDB33_CHUKWUDI049,6402.077
NCC19_CHUKWUDI046,6921.9053
FDX15_CHUKWUDI049,6615.8027
NCT18_CHUKWUDI017,7943.011
FDH57_CHUKWUDI046,5653.951
FDX22_CHUKWUDI035,9624.064
FDN02_CHUKWUDI035,9151.731
FDT58_CHUKWUDI018,6639.612
NCV06_CHUKWUDI027,13033.036
FDW44_CHUKWUDI046,7934.9707
DRF49_CHUKWUDI046,4564.0674
FDD04_CHUKWUDI019,867.21155
FDH53_CHUKWUDI013,2910.3975
FDS01_CHUKWUDI019,1836.0338
FDU60_CHUKWUDI035,7122.2217
FDZ59_CHUKWUDI049,6783.9355
FDE17_CHUKWUDI035,6118.386
FDG38_CHUKWUDI013,2410.2332
FDY21_CHUKWUDI019,988.4312
FDV11_CHUKWUDI045,7769.3374
DRJ11_CHUKWUDI049,8408.4375
FDD56_CHUKWUDI018,7195.8804
FDM51_CHUKWUDI013,3657.986
FDC15_CHUKWUDI018,5521.7905
FDN38_CHUKWUDI019,1507.137
FDJ38_CHUKWUDI017,8233.735
NCA42_CHUKWUDI027,10404.445
FDV38_CHUKWUDI013,2039.0919
NCK06_CHUKWUDI013,4549.3345
FDI24_CHUKWUDI027,11255.309
FDB44_CHUKWUDI017,8047.9346
FDG09_CHUKWUDI017,8247.416
DRB25_CHUKWUDI018,3971.6738
FDS01_CHUKWUDI017,8373.814
FDW39_CHUKWUDI019,1348.3059
NCT42_CHUKWUDI049,5430.759
FDV09_CHUKWUDI017,6688.773
NCF42_CHUKWUDI019,1531.0835
FDQ11_CHUKWUDI027,12906.74
FDZ50_CHUKWUDI027,8331.3955
FDC53_CHUKWUDI013,3397.008
FDD17_CHUKWUDI045,8928.3545
DRF01_CHUKWUDI018,5284.0625
NCP14_CHUKWUDI013,3626.2808
FDJ48_CHUKWUDI017,9947.003
DRH23_CHUKWUDI013,1891.6299
FDY04_CHUKWUDI017,6560.658
FDQ40_CHUKWUDI018,7757.492
FDI08_CHUKWUDI017,10564.854
FDC50_CHUKWUDI010,336.43344
FDO52_CHUKWUDI045,7579.912
NCN53_CHUKWUDI013,1508.5634
FDX16_CHUKWUDI035,5943.558
NCQ50_CHUKWUDI027,13549.915
FDL15_CHUKWUDI049,6071.325
FDU34_CHUKWUDI013,4656.4893
FDQ40_CHUKWUDI049,7829.9604
FDM10_CHUKWUDI035,9949.381
DRE49_CHUKWUDI018,4511.377
FDA31_CHUKWUDI045,6806.957
FDH21_CHUKWUDI035,7142.528
NCP29_CHUKWUDI013,1841.7423
FDU20_CHUKWUDI019,1391.0935
FDF22_CHUKWUDI049,8329.973
NCW41_CHUKWUDI046,6202.3564
NCO30_CHUKWUDI035,7196.871
FDT09_CHUKWUDI045,5777.728
FDZ25_CHUKWUDI045,6453.134
FDY04_CHUKWUDI027,9836.365
FDR23_CHUKWUDI045,6577.446
DRA12_CHUKWUDI010,1094.7571
FDA20_CHUKWUDI049,6962.0073
FDY55_CHUKWUDI045,11339.06
FDL20_CHUKWUDI049,3991.0728
FDK09_CHUKWUDI019,1021.0988
NCM43_CHUKWUDI049,6245.0293
FDY58_CHUKWUDI049,8738.963
FDP11_CHUKWUDI019,1018.81415
FDF44_CHUKWUDI018,4990.962
FDH14_CHUKWUDI045,5644.6816
FDV01_CHUKWUDI010,905.9595
DRL49_CHUKWUDI035,5854.7114
FDO56_CHUKWUDI019,823.7634
FDR12_CHUKWUDI027,10234.522
FDE16_CHUKWUDI018,8436.69
FDH27_CHUKWUDI018,4836.323
NCY18_CHUKWUDI049,6760.5566
NCL18_CHUKWUDI049,6434.2734
FDX09_CHUKWUDI049,7997.419
FDC28_CHUKWUDI046,4187.048
FDR15_CHUKWUDI027,9652.207
NCH07_CHUKWUDI010,1404.1805
FDF26_CHUKWUDI017,6523.746
FDP28_CHUKWUDI035,11462.317
FDM13_CHUKWUDI035,5234.4937
FDE46_CHUKWUDI027,8962.431
FDM36_CHUKWUDI046,7746.6733
FDQ10_CHUKWUDI018,7379.6943
FDM21_CHUKWUDI035,9210.08
NCK05_CHUKWUDI010,524.5303
FDV04_CHUKWUDI010,895.69165
FDI07_CHUKWUDI027,12268.168
FDU57_CHUKWUDI013,5352.871
FDM25_CHUKWUDI035,8824.454
FDH35_CHUKWUDI013,5404.9746
FDN60_CHUKWUDI027,9675.818
FDA26_CHUKWUDI035,8621.579
DRC27_CHUKWUDI045,10226.61
DRM23_CHUKWUDI027,8021.53
FDB36_CHUKWUDI018,4235.7314
FDE17_CHUKWUDI013,5373.55
FDE11_CHUKWUDI027,10216.534
FDU35_CHUKWUDI010,458.54755
FDY03_CHUKWUDI013,3809.42
FDZ49_CHUKWUDI049,9353.972
NCC07_CHUKWUDI013,4287.0835
NCR05_CHUKWUDI045,9376.33
NCK07_CHUKWUDI018,6513.922
FDB28_CHUKWUDI045,6880.3604
FDJ03_CHUKWUDI013,1289.1741
FDC38_CHUKWUDI013,4785.9424
FDZ57_CHUKWUDI018,5054.762
NCP18_CHUKWUDI035,6769.446
FDB52_CHUKWUDI027,14098.242
NCA17_CHUKWUDI013,5735.1953
FDK20_CHUKWUDI013,5204.0864
FDM36_CHUKWUDI049,8162.2305
FDQ25_CHUKWUDI035,7870.944
FDR02_CHUKWUDI013,4042.222
FDR09_CHUKWUDI027,14399.351
NCT18_CHUKWUDI035,8306.109
FDH38_CHUKWUDI018,3763.672
FDY09_CHUKWUDI010,1215.7275
FDU24_CHUKWUDI046,3510.1174
FDU07_CHUKWUDI019,856.71533
FDJ44_CHUKWUDI046,7178.1626
FDN03_CHUKWUDI035,11037.151
FDB53_CHUKWUDI035,6463.3647
FDX27_CHUKWUDI010,519.64294
FDO57_CHUKWUDI046,5097.6196
FDA03_CHUKWUDI010,866.99646
NCN29_CHUKWUDI010,457.38852
FDI40_CHUKWUDI046,3716.4075
FDX55_CHUKWUDI019,1170.4304
DRG48_CHUKWUDI049,5069.647
FDY07_CHUKWUDI010,567.6775
FDT13_CHUKWUDI017,7329.6113
FDH05_CHUKWUDI045,10841.019
FDD46_CHUKWUDI027,8715.792
NCA30_CHUKWUDI049,7101.171
NCM30_CHUKWUDI013,1436.9822
FDL34_CHUKWUDI049,5157.7046
NCS06_CHUKWUDI027,13557.424
FDK02_CHUKWUDI010,895.3142
DRJ24_CHUKWUDI035,9012.619
DRG11_CHUKWUDI046,4189.156
FDB34_CHUKWUDI010,558.3054
FDV24_CHUKWUDI010,1297.3855
FDE16_CHUKWUDI045,8037.824
FDL57_CHUKWUDI019,1877.2927
FDG21_CHUKWUDI049,6500.7935
NCW41_CHUKWUDI027,8692.591
NCP05_CHUKWUDI018,5191.185
FDN15_CHUKWUDI019,1400.9127
FDC33_CHUKWUDI045,8684.478
FDR46_CHUKWUDI045,6639.3765
FDZ45_CHUKWUDI019,793.17377
FDY44_CHUKWUDI045,7681.205
NCX18_CHUKWUDI045,7997.856
FDJ04_CHUKWUDI018,3678.4048
NCK17_CHUKWUDI013,1505.1455
FDQ31_CHUKWUDI013,2482.4658
FDH26_CHUKWUDI049,5357.0493
FDX33_CHUKWUDI013,5439.4873
FDU36_CHUKWUDI013,3639.3787
FDZ59_CHUKWUDI013,5830.2617
FDM24_CHUKWUDI027,8360.25
NCI18_CHUKWUDI017,9012.925
FDO52_CHUKWUDI035,7735.9785
NCB07_CHUKWUDI049,7057.1367
FDW43_CHUKWUDI049,8432.911
FDQ27_CHUKWUDI046,3753.4282
NCN43_CHUKWUDI046,5458.1567
FDK10_CHUKWUDI027,11424.29
FDH32_CHUKWUDI046,3573.8452
FDZ33_CHUKWUDI017,6681.4536
FDD34_CHUKWUDI049,6298.824
FDU58_CHUKWUDI045,7545.8755
FDV22_CHUKWUDI017,6743.851
NCE30_CHUKWUDI019,876.5357
FDR27_CHUKWUDI013,4707.697
FDL13_CHUKWUDI045,10852.006
FDM56_CHUKWUDI013,4091.1104
FDR57_CHUKWUDI046,5794.9136
NCF42_CHUKWUDI045,7165.979
FDF11_CHUKWUDI017,8401.299
FDR35_CHUKWUDI018,7444.0156
FDF24_CHUKWUDI010,479.84497
FDI53_CHUKWUDI017,7335.6523
DRG37_CHUKWUDI035,6151.158
NCD31_CHUKWUDI018,5313.956
FDC44_CHUKWUDI046,4405.7603
NCF42_CHUKWUDI035,7379.754
FDE24_CHUKWUDI045,6162.489
FDW40_CHUKWUDI035,5786.5737
FDP58_CHUKWUDI019,876.5589
FDV20_CHUKWUDI019,740.38855
FDB14_CHUKWUDI046,2991.0574
FDI57_CHUKWUDI035,8130.693
FDS07_CHUKWUDI018,3951.7314
DRJ59_CHUKWUDI013,1605.8568
FDI35_CHUKWUDI049,7616.6987
FDA20_CHUKWUDI035,7485.9854
DRI47_CHUKWUDI046,5986.1504
FDC34_CHUKWUDI045,6530.26
FDQ39_CHUKWUDI027,13283.596
FDJ10_CHUKWUDI013,4067.0168
DRK11_CHUKWUDI045,6431.5654
FDQ45_CHUKWUDI035,9091.376
FDG29_CHUKWUDI013,1345.6146
FDI04_CHUKWUDI045,7570.831
FDC09_CHUKWUDI010,582.1008
FDW56_CHUKWUDI017,8164.8486
FDR01_CHUKWUDI035,7906.035
FDC03_CHUKWUDI017,7725.319
DRG36_CHUKWUDI027,10361.481
FDW49_CHUKWUDI019,1392.7919
FDS49_CHUKWUDI013,2162.428
FDA03_CHUKWUDI027,7490.0195
FDQ33_CHUKWUDI027,8253.2
FDE20_CHUKWUDI046,7116.8647
NCO30_CHUKWUDI019,1594.3291
FDJ26_CHUKWUDI035,10319.482
FDW39_CHUKWUDI046,7045.6274
FDZ08_CHUKWUDI010,567.05457
FDV44_CHUKWUDI049,8285.634
FDU55_CHUKWUDI045,11186.734
FDQ45_CHUKWUDI019,1798.5167
FDK34_CHUKWUDI027,14166.141
FDL33_CHUKWUDI046,7519.618
FDE24_CHUKWUDI017,5791.2183
NCH06_CHUKWUDI027,13121.239
FDF57_CHUKWUDI045,7716.528
DRG36_CHUKWUDI035,8036.4995
FDO56_CHUKWUDI018,4797.1377
FDQ28_CHUKWUDI017,6543.81
FDP45_CHUKWUDI027,14265.841
FDN23_CHUKWUDI027,8413.508
NCA05_CHUKWUDI035,5977.111
FDY56_CHUKWUDI027,14685.132
FDI28_CHUKWUDI013,2214.121
DRH25_CHUKWUDI013,1478.3864
FDQ48_CHUKWUDI013,3821.7139
FDS57_CHUKWUDI049,6034.129
DRK49_CHUKWUDI013,1399.1919
FDT32_CHUKWUDI035,7775.3145
FDF14_CHUKWUDI045,6270.152
FDD44_CHUKWUDI035,10715.7705
FDA02_CHUKWUDI045,6139.68
FDX32_CHUKWUDI049,6879.6777
FDL44_CHUKWUDI018,6215.4097
FDR26_CHUKWUDI018,6109.085
NCR54_CHUKWUDI017,8059.33
FDY47_CHUKWUDI013,4248.4644
FDI57_CHUKWUDI018,7753.5796
FDC04_CHUKWUDI045,10031.185
NCQ06_CHUKWUDI027,14098.84
NCJ43_CHUKWUDI046,7359.2646
FDF52_CHUKWUDI035,8739.788
FDY04_CHUKWUDI035,6787.28
DRA59_CHUKWUDI027,11423.536
FDH10_CHUKWUDI027,12922.272
FDB27_CHUKWUDI035,8296.335
FDN25_CHUKWUDI013,986.9222
FDH24_CHUKWUDI018,5382.223
FDL39_CHUKWUDI017,7180.7983
FDB08_CHUKWUDI018,6346.99
FDA20_CHUKWUDI027,13011.561
FDH21_CHUKWUDI045,6830.4863
NCH42_CHUKWUDI017,8615.51
FDS01_CHUKWUDI049,7910.773
FDZ10_CHUKWUDI049,4983.8965
FDQ25_CHUKWUDI027,10550.62
FDU57_CHUKWUDI027,8861.147
FDB11_CHUKWUDI049,8253.637
NCX53_CHUKWUDI010,928.28723
FDX49_CHUKWUDI045,8545.914
NCX17_CHUKWUDI045,5773.6587
FDK25_CHUKWUDI019,925.28485
NCP05_CHUKWUDI049,6183.3003
FDR26_CHUKWUDI046,6358.03
FDA02_CHUKWUDI046,5412.8706
FDZ57_CHUKWUDI017,5576.0327
FDE11_CHUKWUDI035,6689.815
FDI57_CHUKWUDI017,8519.28
FDB23_CHUKWUDI017,8149.258
FDR55_CHUKWUDI017,8482.195
FDG33_CHUKWUDI045,7245.194
FDN21_CHUKWUDI027,10025.526
DRB25_CHUKWUDI013,4031.9656
FDA39_CHUKWUDI013,1667.278
FDN31_CHUKWUDI045,9304.96
FDG10_CHUKWUDI010,562.1842
FDA16_CHUKWUDI027,13876.531
FDY15_CHUKWUDI018,4399.0874
FDC39_CHUKWUDI035,8331.241
FDB33_CHUKWUDI045,6542.942
FDZ21_CHUKWUDI046,3927.4763
FDI04_CHUKWUDI018,7726.2065
FDU22_CHUKWUDI019,954.6781
FDZ15_CHUKWUDI013,4597.4746
FDB09_CHUKWUDI049,5237.3867
DRD24_CHUKWUDI010,968.14557
NCO06_CHUKWUDI013,1524.0476
FDM09_CHUKWUDI010,1172.1754
FDY48_CHUKWUDI018,3910.1477
FDP52_CHUKWUDI035,9712.431
DRE49_CHUKWUDI035,5772.659
FDS25_CHUKWUDI018,3715.5925
FDS45_CHUKWUDI010,643.40894
FDF20_CHUKWUDI049,8189.6
FDM15_CHUKWUDI035,6574.543
NCL18_CHUKWUDI019,887.39667
NCB18_CHUKWUDI013,3810.9495
DRF01_CHUKWUDI046,5319.9863
DRB01_CHUKWUDI027,12247.432
FDU26_CHUKWUDI010,779.1582
FDW32_CHUKWUDI013,3111.483
FDL34_CHUKWUDI046,4994.227
FDZ23_CHUKWUDI035,8056.5596
NCX29_CHUKWUDI049,6811.1777
FDX59_CHUKWUDI013,1790.1884
FDR39_CHUKWUDI017,7022.6743
FDW40_CHUKWUDI010,1007.384
FDD20_CHUKWUDI046,5737.853
FDS07_CHUKWUDI046,4243.1147
FDN40_CHUKWUDI013,4983.962
FDY16_CHUKWUDI027,11642.476
NCJ05_CHUKWUDI013,5949.8643
FDW12_CHUKWUDI045,6674.648
FDX51_CHUKWUDI049,7878.5557
FDQ01_CHUKWUDI045,6643.159
NCI17_CHUKWUDI046,3593.2083
FDM58_CHUKWUDI010,590.412
FDU44_CHUKWUDI035,7309.09
FDX20_CHUKWUDI035,9788.905
DRD49_CHUKWUDI017,7537.9893
FDS08_CHUKWUDI035,6320.4224
FDG32_CHUKWUDI017,7503.3174
NCY42_CHUKWUDI049,5574.135
FDB09_CHUKWUDI035,5343.7793
FDA38_CHUKWUDI019,1150.9052
FDA45_CHUKWUDI045,4440.4897
NCV29_CHUKWUDI049,7461.958
FDD45_CHUKWUDI013,3386.4006
NCN17_CHUKWUDI046,4161.6875
NCW53_CHUKWUDI045,7345.8174
FDX50_CHUKWUDI013,3890.3896
FDW34_CHUKWUDI017,9459.262
NCI54_CHUKWUDI010,493.1163
FDE04_CHUKWUDI035,7510.0806
NCK29_CHUKWUDI049,5112.5547
FDQ57_CHUKWUDI049,5722.7607
FDD11_CHUKWUDI017,9748.26
NCT41_CHUKWUDI013,5694.8677
FDW47_CHUKWUDI010,687.8115
FDM52_CHUKWUDI017,6241.9033
FDZ38_CHUKWUDI018,6344.477
NCP02_CHUKWUDI013,2186.372
FDK08_CHUKWUDI010,557.2981
DRP35_CHUKWUDI035,5121.296
FDA47_CHUKWUDI027,9876.868
DRG37_CHUKWUDI046,5766.976
FDS31_CHUKWUDI018,8059.739
NCX29_CHUKWUDI035,6687.124
NCK53_CHUKWUDI046,3977.9395
FDV21_CHUKWUDI018,4674.72
FDX47_CHUKWUDI049,5756.6245
NCL29_CHUKWUDI027,8155.6553
FDO60_CHUKWUDI013,1577.9769
NCX29_CHUKWUDI046,6335.9478
FDW02_CHUKWUDI046,4954.889
NCN14_CHUKWUDI046,6336.612
FDH50_CHUKWUDI018,6672.9746
FDY49_CHUKWUDI049,6530.856
DRE37_CHUKWUDI018,7246.1577
FDW49_CHUKWUDI027,12302.328
FDA45_CHUKWUDI035,4302.563
FDQ39_CHUKWUDI045,7732.295
NCW53_CHUKWUDI018,7234.8594
NCS53_CHUKWUDI027,8756.848
FDO13_CHUKWUDI019,1198.8945
FDS60_CHUKWUDI046,6332.872
FDR44_CHUKWUDI018,3976.582
FDH27_CHUKWUDI013,4232.978
NCC06_CHUKWUDI017,5362.7954
DRC25_CHUKWUDI013,2999.9941
FDP48_CHUKWUDI049,8662.333
NCV05_CHUKWUDI017,6530.009
FDD22_CHUKWUDI049,4768.6035
FDE53_CHUKWUDI046,4512.1357
FDU58_CHUKWUDI018,7219.4727
FDU59_CHUKWUDI013,4877.6104
FDC52_CHUKWUDI013,5457.3286
NCM53_CHUKWUDI049,4291.9775
FDX37_CHUKWUDI010,288.83267
NCG18_CHUKWUDI013,4102.2617
FDS23_CHUKWUDI019,756.44214
NCX05_CHUKWUDI010,859.11523
NCL31_CHUKWUDI045,5571.4277
FDU24_CHUKWUDI049,3526.2034
FDW10_CHUKWUDI017,4634.445
FDJ38_CHUKWUDI018,7682.394
NCQ53_CHUKWUDI017,9580.985
FDI15_CHUKWUDI017,9790.895
